FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,Percent Uninsured,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Presence of water violation,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Number pre-mature Deaths,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,State,cases_2022,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct
37117,9856.0,22,19,40,6.9,27,13,12.0,39.0,7352.0,47.0,70.0,63,5.8,4.5,8.9,No,15,12,2,1,75.3,468.0,14,315.0,20,35,14.0,4.0,37225.0,30.0,22789,20.3,22.4,41.8,0.5,0.5,0.2,4.1,52.2,0,53.0,19144.0,NC,7442.02353528061,322.0,93.3,99.9
37119,5876.0,14,15,26,7.4,18,20,12.0,88.0,4096.0,50.0,85.0,75,4.3,4.7,11.3,No,17,15,3,0,80.3,9205.0,9,632.0,16,32,15.0,5.0,65750.0,47.0,1076837,23.9,10.9,31.4,0.8,6.1,0.1,13.3,47.0,5,51.9,9798.0,NC,352638.16455169505,322.0,61.9,93.1
37123,7403.0,21,19,32,8.0,31,14,15.0,26.0,5029.0,50.0,90.0,46,4.6,4.7,9.7,No,17,13,4,1,77.9,415.0,12,186.0,15,34,19.0,6.0,43695.0,31.0,27435,22.5,20.0,18.2,1.0,1.6,0.1,15.7,63.0,4,51.2,21359.0,NC,8581.02849929501,322.0,41.2,74.3
37125,7731.0,15,16,28,8.0,25,16,12.0,103.0,4444.0,57.0,89.0,71,4.5,4.7,10.4,Yes,13,12,2,1,79.2,1240.0,11,158.0,13,31,14.0,5.0,62781.0,31.0,97264,21.3,23.8,12.1,1.0,1.5,0.2,6.7,77.2,1,51.9,44704.0,NC,30206.105803881816,322.0,57.2,93.7
37127,10044.0,19,18,37,6.8,25,16,12.0,56.0,6918.0,53.0,83.0,57,6.1,4.9,10.5,No,17,14,3,2,75.3,1632.0,15,323.0,19,35,15.0,4.0,47597.0,28.0,93991,22.3,18.0,40.1,1.0,1.1,0.1,7.1,49.8,1,52.1,45584.0,NC,31382.098900619025,322.0,55.9,88.9
37129,7529.0,15,18,24,7.2,19,19,11.0,91.0,4469.0,55.0,86.0,75,4.2,5.2,8.4,Yes,20,17,2,1,78.9,2747.0,9,307.0,16,30,13.0,4.0,53692.0,40.0,227198,18.9,17.3,13.5,0.6,1.6,0.1,5.5,77.2,2,52.2,4489.0,NC,61803.24591746214,322.0,63.1,94.6
37131,11340.0,25,21,35,5.5,28,12,12.0,5.0,6475.0,49.0,63.0,49,6.3,5.2,9.6,No,18,18,1,0,75.7,388.0,17,394.0,25,40,15.0,4.0,36190.0,30.0,19862,17.8,25.2,57.1,0.6,0.3,0.0,2.2,38.8,1,51.4,19749.0,NC,5579.02043395152,322.0,46.7,75.2
37133,8320.0,17,19,28,7.1,25,23,10.0,32.0,4965.0,41.0,89.0,71,5.1,3.5,9.5,No,16,15,2,1,76.9,1990.0,8,184.0,15,37,12.0,3.0,49634.0,31.0,193893,24.4,9.2,14.9,0.9,2.2,0.3,12.5,66.0,1,44.7,46841.0,NC,63026.2075992145,322.0,55.7,97.1
37135,4527.0,13,14,25,7.5,20,21,10.0,188.0,2788.0,59.0,88.0,81,3.8,5.6,10.7,Yes,19,16,2,0,81.7,1077.0,8,214.0,13,29,12.0,5.0,69422.0,21.0,144946,19.8,13.4,11.5,0.6,8.2,0.1,8.5,69.3,3,52.3,38176.0,NC,37465.15572300909,322.0,74.0,99.9
37137,9134.0,17,17,33,7.9,30,15,13.0,47.0,3082.0,53.0,87.0,60,4.8,4.3,8.6,No,15,12,2,2,77.5,220.0,14,193.0,14,32,16.0,6.0,48410.0,19.0,12689,15.3,28.9,19.0,0.7,0.6,0.3,3.9,74.3,1,49.0,13144.0,NC,3311.0133471471054,322.0,55.8,85.5
37139,8246.0,18,19,39,6.1,27,17,12.0,73.0,5280.0,43.0,83.0,62,5.6,5.1,8.5,No,22,17,5,1,76.6,591.0,13,280.0,19,39,15.0,4.0,46709.0,24.0,39743,22.2,16.5,36.0,0.6,1.6,0.1,5.4,54.7,1,51.2,16801.0,NC,10157.041767781417,322.0,49.3,93.8
37141,9643.0,17,17,31,7.8,24,16,13.0,30.0,4327.0,45.0,90.0,61,4.7,5.2,9.4,Yes,17,15,3,1,76.8,906.0,13,181.0,15,32,16.0,5.0,52187.0,48.0,60958,22.4,17.7,15.0,0.9,0.6,0.1,7.3,75.0,1,50.1,35902.0,NC,18071.066137914226,322.0,50.7,82.7
37143,7968.0,19,19,33,7.7,25,14,12.0,15.0,4376.0,48.0,90.0,57,5.8,4.7,8.5,No,18,18,2,0,78.4,230.0,15,165.0,16,33,15.0,5.0,45011.0,7.0,13474,18.8,26.3,22.9,0.5,0.5,0.0,2.6,72.3,1,52.0,13453.0,NC,3371.0141201195565,322.0,37.1,69.1
37145,9032.0,18,19,31,7.3,26,15,13.0,41.0,4300.0,52.0,87.0,58,4.7,4.6,10.1,No,17,13,3,1,76.9,640.0,12,240.0,17,35,15.0,5.0,50269.0,28.0,39370,21.3,19.1,26.6,0.9,0.5,0.0,4.3,66.3,0,51.6,29804.0,NC,11735.041417479111,322.0,53.0,83.4
37147,7690.0,20,20,34,6.7,25,19,12.0,103.0,5023.0,49.0,85.0,73,4.9,5.7,9.8,No,21,20,2,1,78.0,1996.0,11,360.0,21,38,15.0,4.0,46229.0,30.0,179042,21.5,12.8,34.8,0.5,2.2,0.1,6.3,54.6,1,52.9,42770.0,NC,64408.18956388984,322.0,50.9,86.4
37149,6906.0,15,15,29,8.5,26,15,12.0,49.0,3549.0,46.0,92.0,63,4.2,3.7,9.5,No,16,13,2,0,79.7,297.0,13,106.0,12,30,14.0,6.0,45587.0,27.0,20558,16.4,30.5,4.2,0.6,0.6,0.0,6.1,87.7,1,52.0,18925.0,NC,4793.021735523857,322.0,45.1,65.9
37151,9047.0,17,20,34,7.7,28,17,15.0,45.0,4581.0,54.0,90.0,52,4.4,4.2,10.9,Yes,13,10,3,1,76.1,2322.0,11,158.0,12,32,19.0,5.0,44207.0,35.0,143282,22.9,17.3,6.2,1.1,1.5,0.1,11.5,79.1,3,50.7,79725.0,NC,42566.15067928518,322.0,41.6,73.3
37153,11419.0,24,23,38,6.5,32,14,14.0,38.0,9568.0,46.0,81.0,47,6.1,5.4,10.2,Yes,16,15,2,0,73.3,940.0,14,314.0,21,37,17.0,5.0,36401.0,20.0,44798,22.9,17.7,31.1,3.2,0.9,0.1,6.5,57.1,2,51.1,21235.0,NC,15692.047017071944,322.0,46.2,80.2
37155,12201.0,29,27,38,6.4,30,14,18.0,39.0,10117.0,35.0,86.0,46,6.6,5.6,10.1,No,18,15,4,1,73.4,2515.0,16,375.0,21,39,24.0,5.0,33714.0,38.0,132606,25.1,14.8,23.4,41.3,0.7,0.2,8.9,25.3,2,51.8,84007.0,NC,49979.137000714334,322.0,41.7,74.3
37157,9724.0,18,20,35,6.7,29,15,14.0,39.0,6174.0,52.0,86.0,51,5.2,4.7,10.3,Yes,15,13,2,1,75.7,1691.0,14,207.0,16,35,17.0,4.0,46247.0,30.0,90949,20.4,19.9,18.6,0.6,0.6,0.1,6.2,72.5,1,51.8,58007.0,NC,26462.09545213406,322.0,48.0,78.2
37159,9812.0,16,19,33,7.1,27,17,13.0,44.0,5039.0,49.0,85.0,55,4.7,4.5,10.6,Yes,15,13,2,1,75.2,2413.0,12,259.0,15,32,16.0,4.0,47541.0,43.0,140644,22.4,17.1,16.2,0.6,1.2,0.1,8.8,72.0,2,50.6,53741.0,NC,49458.1490232153,322.0,42.4,76.1
37161,9740.0,19,19,30,7.0,24,16,14.0,50.0,4465.0,48.0,84.0,51,6.2,4.4,10.1,Yes,14,12,3,1,75.4,1269.0,12,113.0,16,33,17.0,4.0,40758.0,38.0,66551,20.9,21.1,9.6,0.4,0.7,0.1,4.4,83.3,1,51.7,41392.0,NC,20764.070300638323,322.0,41.0,68.4
37163,9990.0,22,21,32,7.6,29,14,19.0,44.0,6413.0,43.0,83.0,48,4.8,4.7,10.7,No,18,14,4,1,75.5,1097.0,13,265.0,16,32,24.0,7.0,41951.0,23.0,63430,24.6,17.3,25.3,3.3,0.6,0.3,19.8,51.0,6,50.6,53893.0,NC,22526.066631903406,322.0,51.0,77.5
37165,11531.0,28,23,36,5.5,28,13,13.0,60.0,6266.0,42.0,87.0,50,7.8,5.7,10.2,No,21,19,3,1,74.5,688.0,14,403.0,25,39,17.0,4.0,37947.0,24.0,35093,23.0,17.7,38.9,12.2,0.8,0.0,2.9,43.4,1,50.5,17497.0,NC,12155.036522686129,322.0,45.4,77.5
37167,9059.0,16,19,29,8.0,25,18,12.0,38.0,5124.0,49.0,89.0,56,4.2,4.5,10.5,Yes,17,13,4,1,75.7,983.0,12,187.0,14,32,15.0,5.0,49871.0,38.0,61482,21.7,18.7,11.3,0.4,2.1,0.3,4.3,80.7,1,50.1,41024.0,NC,23058.065871516665,322.0,32.3,68.7
37169,10079.0,15,17,30,7.9,27,17,12.0,24.0,5643.0,47.0,83.0,54,4.3,4.6,9.8,No,14,11,2,1,75.8,827.0,11,115.0,13,32,14.0,5.0,48748.0,32.0,45717,19.0,20.6,3.9,0.5,0.4,0.0,3.0,91.2,0,51.0,35881.0,NC,14561.047816264629,322.0,38.5,63.6
37171,9667.0,20,19,32,8.2,31,15,15.0,55.0,6150.0,53.0,91.0,55,4.3,4.8,9.6,No,14,11,3,1,75.6,1263.0,14,112.0,12,34,19.0,5.0,43023.0,32.0,72224,21.4,20.0,3.6,0.6,0.7,0.1,10.6,83.9,2,51.4,50691.0,NC,27077.07528667772,322.0,47.7,78.5
37173,10908.0,22,23,29,7.9,25,16,18.0,84.0,4171.0,41.0,79.0,59,5.1,4.5,8.4,Yes,13,10,3,2,74.4,306.0,12,74.0,15,34,22.0,8.0,41407.0,68.0,14294,22.3,18.9,1.0,29.7,0.6,0.0,5.1,61.8,0,51.8,13981.0,NC,4719.0149675574685,322.0,54.3,87.5
37175,7399.0,16,17,27,8.3,24,15,14.0,78.0,904.0,51.0,86.0,59,4.4,4.0,8.7,No,12,10,1,1,80.2,471.0,11,88.0,12,30,17.0,5.0,47587.0,32.0,33956,15.7,29.9,3.6,0.4,0.7,0.1,3.4,90.2,1,51.6,19734.0,NC,7977.036063307654,322.0,54.2,72.1
37179,5694.0,14,15,31,8.6,22,18,10.0,64.0,5206.0,50.0,93.0,67,4.0,4.2,10.9,Yes,13,11,3,1,79.5,2133.0,10,132.0,10,31,13.0,4.0,77875.0,29.0,231366,27.3,12.3,11.6,0.6,3.1,0.1,11.3,72.1,3,50.8,54931.0,NC,76036.251566349,322.0,52.7,84.5
37181,12594.0,24,21,36,6.1,30,13,12.0,34.0,7115.0,44.0,82.0,46,6.3,5.2,10.0,No,20,17,4,1,73.7,873.0,13,509.0,23,38,16.0,4.0,39847.0,29.0,44211,23.8,18.1,50.5,0.8,0.6,0.1,7.7,39.8,1,53.5,24564.0,NC,14980.046708722011,322.0,48.3,82.3
37183,4651.0,13,14,24,8.0,15,20,9.0,86.0,3744.0,57.0,89.0,79,3.9,4.2,11.0,Yes,14,12,3,1,81.5,7537.0,8,373.0,13,32,11.0,4.0,77641.0,36.0,1072203,24.2,11.2,20.1,0.8,7.2,0.1,10.2,60.2,3,51.3,54973.0,NC,377650.1660252721,322.0,70.9,99.9
37185,9564.0,24,21,38,6.3,30,13,17.0,5.0,7556.0,42.0,71.0,51,6.9,5.1,9.7,No,19,16,1,1,76.9,378.0,14,360.0,23,39,20.0,7.0,36831.0,32.0,19883,18.3,24.7,50.5,5.5,0.4,0.0,3.9,38.5,1,50.4,20972.0,NC,5490.020694056226,322.0,43.2,64.9
37187,9782.0,24,19,35,5.5,29,12,13.0,33.0,4733.0,39.0,73.0,48,6.8,5.6,8.6,Yes,16,14,1,1,76.1,224.0,15,353.0,23,36,16.0,5.0,36171.0,22.0,12012,20.4,23.7,47.8,0.9,0.4,0.0,5.6,44.7,0,52.7,8963.0,NC,3706.012145211652,322.0,47.9,80.6
37189,5512.0,19,20,22,7.3,18,20,13.0,76.0,3451.0,50.0,90.0,77,4.1,7.4,8.3,Yes,26,25,1,1,81.6,424.0,9,63.0,18,32,15.0,7.0,48417.0,30.0,55121,13.1,15.7,1.7,0.4,1.2,0.0,3.6,91.9,1,50.1,28316.0,NC,14537.05891895984,322.0,57.4,82.7
37191,8915.0,21,20,35,6.6,28,15,15.0,52.0,4759.0,44.0,83.0,58,5.1,4.5,10.7,No,17,14,3,1,76.6,1871.0,13,339.0,18,36,19.0,5.0,44592.0,34.0,124172,23.4,16.1,31.1,0.8,1.4,0.2,12.0,53.5,4,50.9,56902.0,NC,39664.12914093747,322.0,50.1,78.1
37193,9448.0,19,19,33,7.7,30,16,15.0,44.0,4154.0,52.0,88.0,54,4.3,4.9,9.6,No,16,14,2,1,76.4,1187.0,14,87.0,14,34,18.0,5.0,42453.0,38.0,68576,20.8,21.0,4.3,0.4,0.6,0.1,6.5,87.3,2,50.7,50473.0,NC,21928.071751141582,322.0,47.1,73.3
37195,9910.0,21,20,32,6.9,26,15,14.0,48.0,6468.0,51.0,79.0,53,7.3,4.6,10.7,No,19,16,3,1,76.4,1299.0,12,449.0,21,35,17.0,4.0,44825.0,34.0,81671,23.2,17.7,39.6,0.6,1.2,0.1,10.5,47.1,2,52.6,31406.0,NC,26460.08579364925,322.0,49.8,81.3
37197,8149.0,18,18,32,8.5,21,17,14.0,27.0,4948.0,54.0,88.0,55,4.0,4.2,9.9,Yes,14,11,3,1,76.9,570.0,11,106.0,12,31,18.0,6.0,46885.0,20.0,37774,21.1,19.7,3.0,0.7,0.4,0.1,11.4,84.0,2,50.6,32521.0,NC,14314.039505499766,322.0,46.7,76.9
37199,7904.0,17,18,29,8.2,26,15,14.0,74.0,2134.0,37.0,92.0,55,4.6,4.5,8.6,No,14,11,3,1,78.2,279.0,11,72.0,14,30,17.0,6.0,41053.0,33.0,17744,18.5,25.3,0.8,0.8,0.3,0.3,5.2,92.5,2,50.9,17818.0,NC,6216.018950935176,322.0,49.4,78.4
38015,5993.0,12,16,30,9.2,19,24,6.0,106.0,4456.0,55.0,88.0,77,2.4,4.2,5.6,No,11,8,2,1,81.1,872.0,8,64.0,6,24,6.0,6.0,70075.0,32.0,95030,23.3,15.4,2.2,4.1,0.8,0.1,2.6,88.9,0,49.8,15081.0,ND,40327.0,66.0,46.6,82.2
38017,5462.0,12,15,31,8.9,17,25,6.0,102.0,4756.0,54.0,86.0,80,2.1,4.3,6.8,Yes,13,11,1,1,80.9,1389.0,7,82.0,9,27,7.0,5.0,64428.0,31.0,177787,22.3,11.7,5.6,1.4,3.3,0.1,2.7,85.4,1,49.3,15629.0,ND,69666.0,66.0,54.9,87.9
38035,5740.0,14,18,31,8.1,21,26,7.0,129.0,4087.0,53.0,86.0,78,2.2,5.4,6.9,No,16,15,1,1,80.0,585.0,8,52.0,10,31,7.0,6.0,50933.0,40.0,70795,20.7,12.2,4.3,2.8,2.8,0.1,4.2,83.8,1,48.4,11212.0,ND,26205.0,66.0,54.4,93.4
38053,9389.0,14,19,31,8.2,24,27,9.0,8.0,2951.0,27.0,82.0,63,2.5,3.9,5.3,No,9,4,5,1,78.9,131.0,9,61.0,8,31,9.0,12.0,75408.0,84.0,12724,30.8,9.3,1.3,10.5,1.0,0.1,8.0,78.3,2,47.2,6360.0,ND,3604.0,66.0,22.3,57.9
38059,7162.0,11,17,33,9.0,21,25,6.0,45.0,5579.0,51.0,82.0,72,3.0,4.0,5.4,No,9,7,1,0,78.7,342.0,8,40.0,6,28,7.0,6.0,63279.0,15.0,30796,23.2,16.0,1.1,3.7,0.5,0.1,3.0,90.4,1,49.4,8751.0,ND,13011.0,66.0,41.8,79.7
38077,7505.0,13,17,33,8.8,25,24,7.0,49.0,5233.0,56.0,80.0,68,2.4,4.0,6.4,No,9,7,1,2,80.4,187.0,9,36.0,6,27,7.0,7.0,61361.0,33.0,16351,21.5,17.1,1.0,2.8,0.6,0.1,3.1,91.6,0,48.4,8487.0,ND,4687.0,66.0,49.2,83.6
38089,6186.0,11,18,33,9.3,20,26,7.0,51.0,3537.0,46.0,87.0,65,2.7,4.4,5.2,No,11,7,3,1,80.9,248.0,7,39.0,6,30,7.0,6.0,66925.0,25.0,30209,25.9,13.5,2.9,1.6,1.3,0.1,5.1,87.9,1,48.1,6613.0,ND,13528.0,66.0,36.0,79.0
38093,7488.0,13,17,32,8.8,20,23,8.0,71.0,2284.0,56.0,86.0,66,2.3,3.8,5.5,Yes,9,8,0,0,78.2,283.0,9,56.0,7,29,8.0,8.0,57265.0,41.0,21087,20.2,18.5,1.5,1.8,0.8,0.1,2.6,92.1,0,48.9,5816.0,ND,8074.0,66.0,52.3,86.8
38101,5580.0,14,18,32,8.4,24,26,8.0,70.0,2600.0,51.0,88.0,70,3.2,3.8,5.4,Yes,11,9,2,1,81.0,551.0,9,41.0,7,32,8.0,7.0,62932.0,30.0,68946,23.4,12.4,4.4,2.4,1.7,0.2,6.3,82.8,0,47.1,13504.0,ND,23570.0,66.0,45.9,79.3
38105,6810.0,12,20,35,9.1,22,27,8.0,50.0,4987.0,36.0,81.0,65,2.5,4.3,6.1,No,13,9,3,1,78.3,310.0,8,53.0,7,32,8.0,7.0,80161.0,17.0,33349,27.9,9.8,4.2,4.0,1.0,0.1,7.0,81.0,1,46.4,7271.0,ND,11992.0,66.0,28.9,76.0
39001,12469.0,23,25,33,7.2,31,17,9.0,36.0,8019.0,40.0,92.0,38,7.2,5.5,10.4,No,17,14,2,2,73.0,562.0,13,90.0,18,39,10.0,5.0,41644.0,41.0,27726,24.1,17.4,0.4,0.5,0.2,0.0,1.0,96.5,0,50.2,25417.0,OH,8628.0,314.0,32.4,66.4
39003,9033.0,17,20,34,7.5,27,17,7.0,68.0,6418.0,47.0,85.0,62,5.0,4.5,12.2,No,14,12,2,1,76.6,1515.0,12,195.0,15,38,9.0,4.0,51325.0,48.0,103198,23.2,17.2,12.3,0.3,0.8,0.0,3.1,80.8,0,49.5,27530.0,OH,32974.0,320.0,39.3,78.8
39005,7305.0,16,20,30,8.2,30,17,7.0,52.0,4466.0,43.0,94.0,53,4.9,3.7,11.3,No,13,10,2,2,78.0,703.0,11,42.0,13,36,8.0,5.0,51103.0,33.0,53628,22.8,18.3,0.8,0.2,0.6,0.1,1.4,95.7,1,50.9,32913.0,OH,14591.0,314.0,39.8,77.2
39007,9579.0,18,22,37,7.1,30,17,9.0,35.0,6268.0,46.0,88.0,46,5.9,4.6,11.0,No,15,13,2,2,75.6,1713.0,14,131.0,15,40,10.0,6.0,45157.0,46.0,97807,22.2,18.6,3.5,0.3,0.5,0.0,4.2,89.5,1,49.6,47063.0,OH,25185.0,314.0,48.1,85.0
39009,7672.0,22,22,31,5.8,23,20,9.0,76.0,3300.0,44.0,92.0,67,6.1,7.1,10.5,No,23,22,1,1,77.4,750.0,11,73.0,20,38,10.0,5.0,42955.0,35.0,66597,14.5,12.5,2.8,0.4,3.7,0.0,1.9,89.4,0,50.3,27956.0,OH,19255.0,320.0,46.7,85.6
39011,6287.0,14,19,35,8.7,30,20,5.0,39.0,5439.0,46.0,97.0,65,3.7,3.8,12.4,No,11,9,1,1,79.5,492.0,12,53.0,11,34,6.0,4.0,63336.0,26.0,45778,24.3,17.9,0.6,0.2,0.6,0.1,1.7,95.9,0,50.2,17983.0,OH,13831.0,314.0,35.8,77.9
39013,8621.0,17,22,34,7.6,30,18,7.0,42.0,7085.0,43.0,89.0,59,6.3,4.8,11.2,No,8,7,0,1,76.6,1161.0,13,94.0,15,39,7.0,4.0,52221.0,55.0,68029,19.0,20.3,4.1,0.2,0.5,0.0,1.0,92.8,0,48.8,38484.0,OH,18762.0,314.0,43.6,78.7
39015,10700.0,17,24,33,7.9,29,18,8.0,32.0,6010.0,47.0,94.0,49,5.7,4.5,11.0,No,12,10,2,0,74.7,848.0,14,68.0,14,38,9.0,5.0,48207.0,31.0,43576,23.0,17.8,0.9,0.3,0.3,0.0,1.0,96.5,0,50.3,34334.0,OH,13715.0,314.0,37.6,76.2
39017,9249.0,16,20,35,7.7,25,19,6.0,54.0,5925.0,51.0,90.0,64,4.4,4.5,13.0,No,14,13,1,1,76.6,5093.0,12,107.0,13,38,7.0,3.0,64026.0,34.0,380604,23.7,14.3,8.3,0.3,3.4,0.1,4.7,81.2,1,51.0,34394.0,OH,113510.0,329.0,51.5,84.8
39019,7864.0,15,21,35,8.1,28,17,8.0,18.0,4429.0,47.0,91.0,43,5.9,3.9,11.3,No,12,9,2,1,77.6,422.0,12,34.0,13,36,9.0,5.0,51296.0,61.0,27385,21.0,20.8,0.7,0.3,0.4,0.0,1.4,96.0,0,50.0,20460.0,OH,6224.0,314.0,40.0,75.9
39021,9600.0,15,19,30,8.5,27,19,7.0,18.0,6041.0,47.0,91.0,49,4.2,3.6,11.7,No,11,9,1,1,76.1,618.0,13,85.0,12,36,7.0,4.0,54335.0,31.0,38840,22.5,17.8,2.1,0.4,0.5,0.0,1.6,93.3,0,50.2,28398.0,OH,10541.0,314.0,41.7,77.6
39023,11670.0,17,22,36,6.9,28,17,7.0,44.0,5427.0,45.0,88.0,57,4.8,4.3,11.6,No,14,12,1,1,74.0,2578.0,14,112.0,16,37,8.0,4.0,47654.0,50.0,134557,22.6,19.0,8.8,0.3,0.7,0.1,3.3,84.2,1,51.6,32654.0,OH,42493.0,314.0,47.5,83.6
39025,7999.0,16,21,35,7.8,25,20,6.0,67.0,5268.0,49.0,94.0,65,4.4,4.3,12.0,Yes,12,10,1,1,77.7,2745.0,12,76.0,11,39,7.0,3.0,66193.0,27.0,204214,23.3,15.8,1.5,0.2,1.3,0.0,2.0,93.6,0,50.8,44834.0,OH,63670.0,327.0,52.0,85.7
39027,10062.0,15,20,33,7.3,28,18,6.0,72.0,6638.0,44.0,88.0,57,5.4,4.5,11.3,No,13,12,2,0,75.6,668.0,13,112.0,15,35,7.0,4.0,50794.0,35.0,42009,23.3,16.7,2.2,0.3,0.5,0.1,1.6,93.5,0,50.6,22970.0,OH,12525.0,314.0,43.1,81.5
39029,9113.0,18,22,34,7.4,27,18,7.0,44.0,5336.0,47.0,93.0,51,6.0,4.2,11.5,Yes,11,10,2,1,76.0,1715.0,13,94.0,15,40,8.0,5.0,43123.0,40.0,103077,20.5,19.9,2.3,0.2,0.3,0.0,1.7,94.1,0,49.5,47304.0,OH,29150.0,314.0,44.9,80.9
39031,7442.0,17,20,35,7.5,29,18,8.0,36.0,5548.0,42.0,93.0,43,6.8,4.0,11.3,No,12,10,2,1,78.0,521.0,13,69.0,14,39,9.0,5.0,44471.0,37.0,36544,23.6,19.0,1.2,0.3,0.3,0.0,1.1,95.9,1,50.5,22683.0,OH,9840.0,314.0,35.6,72.0
39033,9735.0,17,20,34,7.2,25,17,7.0,33.0,3441.0,37.0,94.0,54,5.7,4.2,11.4,Yes,13,12,1,1,75.3,766.0,12,87.0,14,37,8.0,4.0,45395.0,42.0,41746,21.7,20.7,1.0,0.2,0.6,0.0,1.7,95.4,0,51.2,15440.0,OH,13888.0,314.0,40.8,77.7
39035,8965.0,16,21,30,7.0,23,17,6.0,112.0,5902.0,46.0,86.0,69,5.9,5.7,13.2,No,18,17,1,1,77.0,18338.0,12,406.0,19,36,8.0,3.0,46918.0,62.0,1248514,20.9,17.8,29.6,0.3,3.2,0.0,5.9,59.2,2,52.3,7447.0,OH,339677.0,329.0,59.1,86.5
39037,8800.0,16,20,37,8.3,29,18,7.0,50.0,3478.0,37.0,97.0,53,4.2,3.7,12.2,Yes,12,10,1,2,76.9,746.0,12,74.0,12,35,8.0,4.0,53954.0,40.0,51536,23.8,19.3,0.6,0.3,0.4,0.0,1.6,96.1,0,50.5,35113.0,OH,14746.0,314.0,35.7,76.6
39039,7661.0,16,21,30,8.3,25,18,7.0,58.0,5100.0,50.0,97.0,56,4.9,3.4,12.2,Yes,11,9,1,1,77.8,513.0,12,84.0,11,34,8.0,5.0,59538.0,36.0,38156,23.0,18.1,1.6,0.4,0.4,0.0,9.9,86.6,1,50.4,17118.0,OH,12158.0,314.0,45.0,84.4
39041,3930.0,10,14,27,8.9,17,21,4.0,140.0,3696.0,55.0,96.0,84,3.5,4.0,11.9,No,10,9,1,0,82.6,1349.0,9,97.0,8,31,4.0,3.0,107676.0,26.0,200464,26.8,13.2,3.5,0.2,6.6,0.0,2.6,85.3,1,50.5,33641.0,OH,54803.0,320.0,66.6,95.8
39043,9260.0,16,20,35,7.4,29,18,6.0,75.0,5348.0,46.0,94.0,65,6.2,4.1,11.1,No,12,11,1,0,76.4,1249.0,12,108.0,14,38,7.0,4.0,54849.0,56.0,74817,20.5,21.3,8.6,0.4,0.7,0.1,4.4,83.4,0,51.1,20409.0,OH,24372.0,314.0,54.9,87.2
39045,6368.0,14,19,32,8.0,22,19,6.0,66.0,4668.0,49.0,94.0,66,4.3,4.4,11.6,No,13,11,2,1,78.9,1718.0,12,131.0,12,36,7.0,3.0,67276.0,52.0,154733,24.1,15.5,7.9,0.3,1.6,0.0,2.1,86.2,1,50.2,50734.0,OH,46398.0,327.0,51.8,87.8
39047,11017.0,17,22,37,7.9,30,17,7.0,28.0,6431.0,39.0,91.0,50,4.2,4.5,11.1,No,16,14,1,1,73.5,563.0,13,67.0,15,36,8.0,4.0,46067.0,20.0,28752,23.7,17.5,2.2,0.3,0.9,0.0,2.1,92.6,1,50.6,13862.0,OH,9179.0,314.0,39.6,79.5
39049,8098.0,16,19,29,7.0,22,20,8.0,101.0,4692.0,49.0,89.0,72,4.0,4.7,12.1,No,17,15,2,1,77.1,15088.0,10,431.0,17,37,9.0,4.0,59214.0,45.0,1291981,23.4,11.7,22.6,0.3,5.4,0.1,5.5,63.4,2,51.2,15753.0,OH,357732.0,329.0,57.7,89.1
39051,7297.0,15,18,37,8.4,26,19,6.0,40.0,2340.0,52.0,93.0,66,4.9,3.7,11.6,Yes,11,9,1,1,78.1,537.0,14,57.0,10,34,7.0,4.0,59214.0,48.0,42289,23.8,17.3,0.6,0.4,0.4,0.0,8.8,89.0,1,50.3,23979.0,OH,12230.0,314.0,48.0,86.2
39053,11696.0,21,23,36,7.4,30,16,8.0,97.0,5999.0,44.0,86.0,53,6.7,4.9,10.4,No,15,12,2,2,74.0,580.0,16,67.0,16,40,9.0,5.0,43149.0,21.0,29973,23.0,18.3,2.3,0.4,0.7,0.0,1.5,93.4,0,50.8,25165.0,OH,10024.0,314.0,41.6,78.6
39055,5501.0,12,16,28,8.8,25,18,8.0,70.0,4130.0,49.0,96.0,67,4.8,3.9,11.6,Yes,13,9,2,3,81.3,917.0,12,44.0,9,35,8.0,8.0,82744.0,40.0,93918,23.2,19.7,1.3,0.1,0.7,0.0,1.5,95.5,1,50.5,59740.0,OH,19886.0,314.0,56.5,86.8
39057,6646.0,14,18,30,7.6,20,19,5.0,89.0,5418.0,45.0,92.0,76,4.3,4.7,11.5,No,14,13,1,1,79.3,1843.0,11,110.0,13,34,6.0,3.0,68040.0,31.0,166752,20.7,16.8,7.0,0.3,3.2,0.1,2.8,83.9,1,50.8,24090.0,OH,47035.0,314.0,61.6,93.4
