FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation index black/white,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,water,cases,deaths
21043,11050.0,24,23,43,7.6,40,15,26.0,7226.0,46.0,99.0,57,9.6,4.5,9.6,12,9,2,1,73.9,15,57.0,16,41,8.0,4.0,37186.0,53.0,37.0,27144,22.6,18.3,0.6,0.3,0.3,0.0,1.3,96.7,0,50.5,22004.0,336.0,46.4,71.3,1,11632.018934465435,121.0
21047,9464.0,22,23,34,6.3,29,16,61.0,5285.0,41.0,94.0,59,6.1,4.6,10.9,16,14,2,1,76.0,10,175.0,19,39,8.0,4.0,43124.0,39.0,36.0,70416,27.0,12.2,21.6,0.7,1.6,0.4,7.8,65.4,1,47.0,21118.0,336.0,32.2,0.0,0,19627.49132893119,233.0
21049,10050.0,19,20,33,8.0,28,15,56.0,5379.0,43.0,97.0,60,4.7,4.5,10.4,13,10,2,1,75.4,13,127.0,14,37,6.0,3.0,53784.0,59.0,42.0,36046,22.6,17.4,4.8,0.2,0.6,0.0,2.8,90.4,1,50.9,9782.0,336.0,56.9,83.4,0,13815.324350506404,83.0
21051,13007.0,29,29,39,6.2,34,13,34.0,8468.0,24.0,84.0,37,8.5,6.5,9.8,16,13,2,1,71.5,15,84.0,23,43,10.0,3.0,26386.0,72.0,48.0,20366,21.5,14.8,3.8,0.2,0.2,0.0,2.0,92.8,0,47.9,17073.0,336.0,41.8,69.6,1,9503.153928230648,107.0
21057,10478.0,23,22,36,7.8,33,13,45.0,12660.0,15.0,98.0,60,5.3,5.1,9.9,10,9,1,0,74.0,17,158.0,16,37,8.0,4.0,31736.0,45.0,45.0,6706,21.7,21.4,2.8,0.2,0.1,0.0,1.3,93.8,0,51.1,6856.0,336.0,40.7,68.6,0,2682.7069534856287,33.0
21059,8494.0,20,22,33,7.8,26,16,56.0,4645.0,49.0,95.0,63,4.4,4.5,12.2,12,10,2,1,76.7,12,108.0,14,37,6.0,3.0,50359.0,43.0,36.0,100374,24.4,16.6,4.7,0.2,1.6,0.1,3.0,88.4,1,51.3,26113.0,336.0,53.8,85.7,1,37828.893945461095,430.0
21067,7656.0,18,19,28,7.3,21,20,124.0,4414.0,50.0,89.0,76,3.6,5.3,10.8,17,15,2,1,78.1,10,327.0,16,38,8.0,4.0,56192.0,46.0,35.0,321959,21.0,12.9,14.7,0.3,4.2,0.1,7.2,71.4,3,50.9,9072.0,336.0,73.0,99.9,0,118421.11724112308,697.0
21069,11253.0,23,23,34,7.7,30,13,55.0,8177.0,38.0,95.0,55,6.0,4.9,10.1,13,9,3,3,73.5,15,50.0,16,39,8.0,5.0,41029.0,59.0,44.0,14446,24.3,17.6,1.4,0.1,0.3,0.0,1.3,95.8,1,50.9,11553.0,336.0,48.5,86.7,0,4859.172223884783,71.0
21073,9607.0,17,20,33,7.7,24,15,36.0,6254.0,44.0,88.0,61,4.1,3.8,11.0,14,12,2,2,75.7,14,129.0,14,34,7.0,3.0,53198.0,44.0,36.0,50485,21.0,17.5,10.4,0.4,2.0,0.0,3.3,81.8,1,51.8,13580.0,336.0,76.2,99.9,0,17941.57896359022,186.0
21079,9258.0,20,21,35,8.3,29,14,29.0,4340.0,44.0,94.0,51,4.8,4.4,10.4,15,12,3,1,76.7,16,55.0,13,37,8.0,4.0,50518.0,60.0,19.0,17523,22.2,17.6,1.9,0.3,0.3,0.1,2.3,94.3,0,51.0,13173.0,336.0,47.9,79.2,0,5782.901276122939,89.0
21081,10800.0,22,23,38,7.4,30,15,44.0,4774.0,47.0,89.0,49,4.9,5.0,10.9,15,13,4,0,73.6,13,100.0,14,38,7.0,3.0,51849.0,43.0,10.0,24984,26.5,13.5,0.9,0.2,0.5,0.2,2.8,94.4,1,50.1,16028.0,336.0,50.0,95.0,1,9677.050441023772,70.0
21083,9219.0,22,22,35,7.9,32,14,38.0,8639.0,43.0,95.0,53,5.9,5.1,11.0,12,10,3,1,75.6,12,153.0,14,37,9.0,4.0,41963.0,57.0,34.0,37121,24.0,18.3,4.1,0.4,0.5,0.1,6.5,86.7,2,51.0,25765.0,336.0,43.4,78.5,0,13361.886502660334,201.0
21085,11807.0,22,23,39,6.7,34,14,57.0,7874.0,40.0,85.0,45,6.0,4.6,11.3,13,10,1,2,73.1,15,41.0,16,37,8.0,4.0,38133.0,58.0,29.0,26358,23.8,17.4,1.2,0.3,0.3,0.0,1.4,95.8,0,49.7,18944.0,336.0,48.8,89.1,1,9851.811560291006,149.0
21089,9709.0,18,19,40,7.2,32,14,61.0,7414.0,48.0,96.0,66,7.6,4.7,10.4,14,11,2,1,75.1,17,62.0,15,35,6.0,3.0,46699.0,67.0,25.0,35518,21.5,20.7,0.8,0.3,0.6,0.0,1.0,96.3,0,51.3,14501.0,336.0,51.2,76.8,1,15961.67140209232,158.0
21093,7526.0,20,20,35,7.3,27,15,54.0,6211.0,42.0,94.0,69,4.6,4.3,11.8,13,11,1,1,77.7,13,107.0,14,41,6.0,3.0,52673.0,41.0,33.0,108071,24.6,13.7,12.1,0.5,2.3,0.3,5.8,76.0,1,50.2,36109.0,336.0,62.1,98.9,0,42731.18871255797,483.0
21095,14416.0,28,29,35,5.7,35,12,33.0,12618.0,23.0,96.0,50,9.4,5.8,9.6,14,11,3,1,70.7,18,61.0,22,42,8.0,3.0,25815.0,51.0,32.0,26713,22.7,18.0,2.1,0.2,0.4,0.1,1.0,95.1,0,51.8,15856.0,336.0,43.6,71.4,1,12303.577843991716,228.0
21097,11072.0,20,21,36,8.0,33,14,48.0,4392.0,47.0,94.0,52,4.6,5.3,10.5,17,15,1,1,74.2,15,51.0,14,38,7.0,4.0,49694.0,54.0,26.0,18781,23.0,17.1,1.9,0.3,0.3,0.1,2.5,93.6,1,50.9,12425.0,336.0,47.0,84.4,0,8356.585050427817,87.0
21099,9538.0,24,24,36,7.5,37,13,38.0,6580.0,36.0,94.0,43,4.4,4.4,11.0,13,10,1,2,74.3,13,59.0,16,39,9.0,4.0,38182.0,30.0,25.0,18757,24.7,16.4,4.5,0.3,0.4,0.1,1.8,91.6,0,50.5,15867.0,336.0,34.4,69.3,0,6696.668560568332,109.0
21101,9706.0,23,22,36,7.6,29,14,52.0,6635.0,46.0,96.0,60,4.6,4.8,12.0,13,11,2,1,75.4,16,130.0,16,41,7.0,3.0,47589.0,40.0,33.0,45928,23.3,17.0,7.9,0.3,0.6,0.1,2.5,86.8,0,51.7,17667.0,336.0,48.0,83.1,0,17105.338882232427,181.0
21103,9642.0,18,21,33,8.3,29,14,51.0,4656.0,42.0,93.0,45,4.1,4.2,11.2,14,12,3,0,74.6,13,69.0,13,35,8.0,5.0,50721.0,47.0,48.0,16006,23.6,17.2,2.9,0.4,0.3,0.1,3.2,91.3,0,50.6,15416.0,336.0,56.2,90.9,1,6250.038151180715,56.0
21107,10463.0,21,19,35,7.3,30,13,115.0,6051.0,44.0,91.0,53,4.8,4.7,11.6,12,10,1,1,73.7,15,47.0,14,40,7.0,3.0,44419.0,42.0,37.0,45547,22.9,18.0,6.6,0.3,0.7,0.1,2.1,88.5,0,51.1,22111.0,336.0,49.8,84.1,1,19067.045195563776,276.0
21111,9814.0,19,19,33,7.5,24,19,96.0,5633.0,49.0,88.0,69,4.4,4.9,12.9,15,14,2,1,75.8,12,274.0,16,36,7.0,2.0,54977.0,54.0,47.0,771158,22.3,15.7,21.6,0.2,2.9,0.1,5.3,67.7,2,51.6,10176.0,336.0,67.2,92.5,0,278896.7448644966,2604.0
21113,8968.0,19,20,33,7.8,28,15,71.0,4411.0,51.0,95.0,63,3.8,4.4,10.8,16,13,2,1,76.7,12,120.0,14,36,8.0,4.0,57015.0,41.0,32.0,53375,24.6,14.5,4.3,0.3,1.4,0.1,3.4,88.7,2,51.3,12583.0,336.0,57.0,88.8,1,18523.3298741873,162.0
21117,10018.0,17,20,33,7.8,21,18,84.0,5087.0,52.0,92.0,69,4.0,4.3,12.2,14,12,2,1,75.7,12,182.0,13,35,6.0,3.0,59594.0,58.0,44.0,165399,23.9,14.0,4.8,0.2,1.3,0.2,3.3,88.5,1,50.5,11142.0,336.0,67.6,99.9,0,52485.59749292305,466.0
21121,12978.0,28,29,40,6.5,33,12,22.0,9034.0,32.0,95.0,39,7.6,5.7,9.9,15,13,2,2,72.2,15,34.0,21,41,8.0,3.0,28586.0,91.0,51.0,31227,23.3,16.9,1.3,0.3,0.3,0.0,1.2,95.8,0,51.3,20062.0,336.0,34.4,58.6,1,14683.455861250364,170.0
21125,10644.0,22,22,40,7.4,33,14,41.0,4970.0,39.0,92.0,48,5.9,5.4,10.0,14,12,2,1,74.6,15,72.0,16,37,8.0,3.0,39830.0,71.0,25.0,60174,23.2,15.9,0.7,0.4,0.6,0.0,1.6,95.7,0,51.1,33451.0,336.0,39.8,70.5,0,26109.083907215238,279.0
21137,11671.0,23,23,34,6.7,32,13,33.0,6854.0,33.0,96.0,46,5.7,4.7,10.3,13,11,3,1,73.9,14,69.0,16,40,9.0,4.0,39347.0,38.0,21.0,24456,23.3,18.0,2.3,0.2,0.3,0.0,1.7,94.2,0,50.9,20204.0,336.0,40.9,70.4,1,8561.758996238086,145.0
21141,9013.0,21,22,37,7.5,32,13,30.0,7174.0,50.0,89.0,54,4.4,4.7,11.0,14,13,1,1,75.8,11,63.0,14,39,8.0,4.0,47174.0,30.0,28.0,27060,23.9,18.2,6.3,0.5,0.3,0.0,2.8,88.6,0,50.7,20121.0,336.0,50.6,87.4,1,10025.189878041656,136.0
21143,8462.0,18,19,29,8.3,29,14,37.0,4984.0,51.0,98.0,43,5.6,4.3,10.9,13,12,1,1,76.2,15,134.0,13,36,6.0,4.0,44318.0,29.0,14.0,8082,14.5,25.4,5.2,0.3,0.5,0.0,2.0,90.6,0,45.0,8314.0,336.0,57.5,79.7,1,3561.601464789388,40.0
21145,8815.0,18,21,32,7.1,27,15,89.0,5505.0,50.0,92.0,63,6.1,5.4,11.1,12,10,1,2,76.4,12,223.0,16,37,7.0,3.0,48994.0,57.0,52.0,65385,22.3,19.4,10.8,0.4,0.9,0.1,2.4,83.4,0,52.0,18243.0,336.0,54.8,85.8,0,23512.66487498078,306.0
21151,8955.0,19,20,36,6.9,25,16,57.0,4767.0,45.0,95.0,69,4.3,5.2,10.1,16,15,1,1,76.2,12,88.0,16,39,7.0,3.0,50783.0,43.0,24.0,91226,20.9,13.4,4.5,0.4,1.1,0.1,2.4,89.7,0,51.4,31937.0,336.0,49.8,80.5,0,34434.11649285881,307.0
21155,9661.0,22,21,35,8.1,31,15,47.0,4382.0,33.0,93.0,45,4.1,5.0,10.9,16,12,2,2,75.6,13,50.0,14,38,7.0,3.0,46125.0,42.0,36.0,19395,24.3,16.4,7.0,0.2,0.9,0.0,2.8,87.4,1,50.4,14174.0,336.0,52.4,90.7,0,7867.801952604857,91.0
21157,10500.0,16,18,37,8.5,27,16,38.0,4353.0,46.0,96.0,63,5.9,4.2,11.1,12,9,1,1,74.9,12,49.0,12,31,6.0,4.0,50786.0,48.0,33.0,31382,20.9,21.5,0.4,0.3,0.4,0.0,1.7,96.4,0,51.0,27001.0,336.0,53.7,88.7,0,10007.430640066988,125.0
21161,11579.0,22,23,30,7.1,27,14,70.0,6156.0,42.0,94.0,58,6.1,5.5,10.3,10,9,1,1,73.5,13,113.0,16,38,7.0,3.0,45608.0,35.0,33.0,17174,23.4,18.0,6.0,0.4,0.7,0.0,1.8,89.3,1,51.8,9689.0,336.0,50.4,87.0,1,6152.567235560884,115.0
21163,9144.0,19,24,36,7.7,27,16,21.0,6100.0,40.0,96.0,62,5.2,3.9,12.1,13,11,3,0,76.0,13,60.0,13,39,6.0,3.0,58873.0,57.0,47.0,28154,22.7,13.9,3.4,0.6,0.8,0.2,3.6,89.6,0,49.6,24569.0,336.0,41.3,75.2,0,7276.013770031961,69.0
21167,9984.0,20,20,35,7.4,31,14,37.0,5287.0,42.0,95.0,57,4.9,4.9,10.7,14,11,2,1,75.0,14,83.0,14,38,7.0,4.0,47611.0,43.0,18.0,21521,21.8,18.6,3.5,0.3,0.6,0.1,2.9,90.9,1,50.9,12616.0,336.0,57.0,92.6,0,9165.29280477779,116.0
21171,12015.0,25,24,35,7.8,33,13,47.0,15183.0,38.0,99.0,55,3.8,5.7,10.2,14,11,2,2,72.1,17,56.0,15,39,10.0,5.0,32518.0,57.0,43.0,10659,22.7,18.7,2.1,0.2,0.3,0.0,3.1,93.2,1,50.1,10963.0,336.0,43.8,77.3,1,4367.969013399145,89.0
21173,10817.0,23,24,35,7.2,32,14,54.0,4283.0,44.0,97.0,56,6.6,4.6,10.1,13,13,1,1,73.9,14,79.0,17,38,7.0,4.0,43890.0,45.0,42.0,27928,23.7,15.7,2.6,0.3,0.4,0.1,2.9,92.7,1,51.0,15664.0,336.0,48.5,80.5,1,11039.781174674154,124.0
21177,9494.0,21,21,38,7.8,33,13,39.0,6896.0,29.0,90.0,48,6.7,4.7,11.4,9,7,2,1,75.4,12,60.0,15,37,7.0,4.0,40338.0,54.0,44.0,30816,20.7,18.8,4.9,0.2,0.3,0.0,1.5,91.9,0,48.9,21556.0,336.0,49.2,78.6,1,12962.162735052454,133.0
21179,8995.0,19,20,33,8.1,29,16,48.0,3266.0,47.0,96.0,60,4.4,4.0,11.5,13,11,3,1,76.0,12,46.0,12,41,6.0,3.0,58960.0,52.0,38.0,45640,23.9,15.2,5.1,0.2,0.6,0.1,2.2,90.4,0,50.6,24735.0,336.0,59.4,98.0,1,18691.91224380119,166.0
21183,9935.0,21,23,37,7.3,35,14,29.0,6141.0,37.0,94.0,48,6.4,4.7,11.7,13,11,3,1,74.7,15,60.0,15,39,7.0,3.0,43142.0,47.0,33.0,24182,24.3,17.6,1.0,0.3,0.3,0.0,3.8,94.0,1,50.1,17521.0,336.0,38.2,71.2,1,8832.44793497644,119.0
21185,5682.0,13,16,25,8.6,21,19,61.0,4249.0,50.0,98.0,74,3.5,3.8,11.9,9,8,1,0,79.6,10,202.0,8,36,4.0,3.0,97960.0,34.0,25.0,66415,25.4,12.7,4.3,0.4,1.8,0.1,4.0,88.2,0,47.0,12261.0,336.0,59.4,89.1,0,22564.438885075077,160.0
21193,16530.0,26,25,40,7.1,32,13,117.0,11364.0,26.0,97.0,55,8.2,5.5,9.6,13,10,3,1,69.0,16,87.0,19,41,7.0,3.0,34105.0,49.0,38.0,26553,22.8,16.4,1.5,0.2,0.5,0.0,1.0,95.5,0,50.9,21268.0,336.0,60.5,92.3,1,15442.436605364806,205.0
21195,11857.0,27,22,40,7.3,35,12,92.0,9157.0,39.0,97.0,48,7.9,6.3,9.6,13,11,1,1,73.1,18,32.0,19,41,8.0,4.0,34076.0,83.0,54.0,58883,20.6,18.2,0.8,0.1,0.5,0.0,1.0,96.8,0,51.1,57090.0,336.0,51.1,72.8,1,24372.43780464685,359.0
21199,10974.0,22,23,35,7.1,30,13,73.0,5765.0,33.0,96.0,53,5.6,6.0,10.0,17,16,1,1,73.9,13,60.0,16,41,7.0,3.0,36295.0,50.0,29.0,64449,22.4,18.6,1.1,0.3,0.8,0.0,2.5,94.1,0,51.1,34021.0,336.0,48.8,81.7,1,21658.41882832517,325.0
21205,10800.0,24,24,36,7.3,26,16,78.0,6788.0,46.0,97.0,65,5.8,5.1,9.7,15,14,1,1,74.2,11,57.0,17,38,7.0,3.0,41050.0,64.0,51.0,24517,19.0,13.6,1.7,0.2,0.9,0.0,1.7,94.4,1,51.4,16051.0,336.0,50.6,86.3,0,9417.709114342077,79.0
21209,8131.0,17,18,34,7.9,24,17,50.0,5007.0,48.0,93.0,64,3.7,3.9,10.9,12,9,2,1,76.8,11,91.0,11,37,5.0,3.0,67234.0,39.0,27.0,54873,25.5,11.6,5.3,0.4,1.2,0.0,4.3,87.3,1,50.9,15314.0,336.0,64.6,99.9,0,22307.94907416008,122.0
21211,6682.0,18,19,33,8.4,25,15,43.0,4991.0,48.0,94.0,59,3.6,4.6,11.5,13,10,3,1,78.9,12,95.0,11,37,8.0,5.0,65054.0,40.0,32.0,47421,23.3,15.2,7.1,0.5,1.2,0.2,9.5,80.0,3,51.4,19778.0,336.0,50.9,77.7,0,16515.476517641288,178.0
21213,9872.0,20,23,39,7.4,26,14,39.0,7829.0,48.0,94.0,51,4.5,4.2,10.8,13,11,1,1,75.1,14,74.0,16,37,6.0,3.0,47542.0,26.0,22.0,18108,24.2,16.6,9.3,0.4,0.9,0.1,2.4,85.2,1,50.9,7835.0,336.0,50.7,89.2,0,7147.409062614923,103.0
21217,9321.0,24,24,33,6.9,31,14,63.0,5054.0,38.0,96.0,55,4.7,4.9,10.7,15,14,2,0,75.4,14,42.0,17,40,7.0,4.0,41087.0,25.0,24.0,25472,22.4,17.4,5.1,0.2,1.1,0.1,2.6,89.2,0,51.1,12793.0,336.0,52.2,87.1,0,11464.442770542964,140.0
21219,9327.0,21,21,37,8.3,40,14,8.0,7211.0,38.0,99.0,51,4.1,4.8,10.8,13,11,2,0,75.0,14,90.0,14,39,9.0,6.0,43512.0,46.0,44.0,12243,26.8,16.0,7.8,0.3,0.3,0.0,3.7,86.6,1,50.3,12460.0,336.0,39.6,75.7,0,3472.8904272985064,47.0
21221,8731.0,19,20,37,7.7,30,13,21.0,5348.0,41.0,91.0,61,5.8,4.3,10.6,12,8,2,2,77.1,15,91.0,14,36,8.0,4.0,47963.0,39.0,37.0,14444,21.7,22.2,7.0,0.4,0.3,0.1,2.2,88.1,0,50.6,11379.0,336.0,46.0,77.0,0,5020.211456836702,49.0
21225,9416.0,23,24,33,7.1,32,14,20.0,6236.0,29.0,96.0,46,6.0,4.5,11.6,15,12,2,2,74.4,14,192.0,18,42,8.0,4.0,46708.0,41.0,38.0,14668,19.0,16.3,13.3,0.3,0.6,0.1,1.9,82.2,0,47.8,9797.0,336.0,38.5,82.8,1,5349.060129736442,62.0
21227,7717.0,18,19,32,7.5,23,15,72.0,5747.0,48.0,96.0,66,4.1,4.6,10.8,16,14,3,1,77.1,11,116.0,15,37,7.0,3.0,49966.0,40.0,41.0,128845,22.8,12.7,9.5,0.3,4.1,0.4,5.4,78.6,3,51.0,35486.0,336.0,45.6,73.1,0,52977.484319689465,412.0
21229,9642.0,21,20,34,7.6,30,15,33.0,4454.0,42.0,97.0,49,4.1,4.5,10.8,11,9,3,1,75.6,14,59.0,13,38,8.0,5.0,49750.0,46.0,35.0,12126,23.3,17.6,5.7,0.2,0.8,0.0,4.6,87.4,1,50.6,11717.0,336.0,52.6,86.5,0,4954.778893620907,69.0
21231,11381.0,27,24,40,6.9,32,13,64.0,4952.0,25.0,95.0,40,7.6,4.6,9.7,15,11,2,2,74.5,15,35.0,17,41,9.0,4.0,34382.0,37.0,28.0,20716,20.7,20.4,1.7,0.4,0.4,0.1,3.3,93.2,0,50.3,14097.0,336.0,40.1,58.1,0,8050.396051591063,106.0
21235,15359.0,25,25,36,6.9,36,13,80.0,6089.0,39.0,95.0,55,5.8,5.3,9.9,14,13,1,1,70.2,14,47.0,17,40,7.0,3.0,33809.0,71.0,44.0,36214,25.1,15.8,0.8,0.3,0.5,0.0,1.3,95.9,0,50.8,23220.0,336.0,42.4,84.1,1,16770.324910977146,230.0
21239,8547.0,17,19,32,7.6,24,15,65.0,4442.0,50.0,97.0,63,3.3,4.5,11.0,10,9,1,1,77.4,13,87.0,12,37,7.0,4.0,64177.0,34.0,15.0,26368,22.6,18.0,4.8,0.2,0.7,0.2,6.6,86.5,2,52.1,9017.0,336.0,76.5,99.9,0,9146.983624808709,59.0
23001,7299.0,14,19,33,7.7,22,19,85.0,3704.0,50.0,80.0,65,3.1,4.4,7.6,15,13,2,2,77.6,11,151.0,15,36,11.0,4.0,48446.0,59.0,32.0,107651,21.8,17.2,4.0,0.4,0.9,0.0,1.9,90.7,1,51.0,46707.0,388.0,63.6,92.3,1,27483.4027526908,320.0
23003,8536.0,18,21,35,7.4,30,15,94.0,4528.0,39.0,89.0,64,4.8,5.0,8.1,14,13,1,1,77.2,13,57.0,16,34,13.0,6.0,42600.0,70.0,35.0,67653,18.3,23.3,1.0,2.0,0.5,0.0,1.2,94.1,1,50.5,57687.0,388.0,63.1,84.3,1,17709.24942122225,192.0
23005,5766.0,10,13,24,8.0,15,22,167.0,2664.0,51.0,90.0,76,2.5,4.6,8.0,16,15,1,1,80.1,9,214.0,13,29,9.0,4.0,70661.0,64.0,39.0,292500,18.9,17.8,3.0,0.4,2.3,0.0,2.1,90.4,1,51.5,101680.0,388.0,79.4,97.5,1,64010.09730831149,467.0
23009,6134.0,12,16,25,8.1,16,21,153.0,3865.0,51.0,84.0,63,3.8,4.5,6.3,18,15,1,2,79.6,8,122.0,14,31,13.0,6.0,51009.0,55.0,34.0,54497,17.3,23.8,0.9,0.5,1.2,0.0,1.5,94.7,0,51.5,49038.0,388.0,71.6,93.9,1,9813.20453246958,112.0
23011,7322.0,14,18,32,8.0,22,20,123.0,3137.0,46.0,86.0,66,3.2,4.4,7.7,14,13,1,1,77.9,10,102.0,14,31,12.0,4.0,52265.0,69.0,32.0,121821,19.5,19.1,0.7,0.5,1.0,0.0,1.5,94.6,0,51.1,76748.0,388.0,66.2,93.8,0,29194.454920801185,291.0
23013,7297.0,11,15,25,8.0,18,21,96.0,2830.0,48.0,85.0,58,3.1,4.1,7.2,16,14,2,2,78.6,8,81.0,13,29,13.0,6.0,51723.0,67.0,33.0,39790,17.9,24.4,0.7,0.4,0.6,0.0,1.4,95.4,0,50.6,26993.0,388.0,77.4,99.9,0,7837.147937974069,49.0
23019,7671.0,14,19,32,7.5,22,19,129.0,4812.0,41.0,89.0,67,3.7,4.7,7.2,16,14,2,1,77.7,11,82.0,15,33,14.0,5.0,49836.0,67.0,41.0,151957,18.3,17.9,0.9,1.2,1.2,0.0,1.3,93.8,0,50.4,88737.0,388.0,65.4,91.6,0,35872.56593751581,378.0
23025,9128.0,16,21,35,7.3,24,17,63.0,4823.0,42.0,85.0,55,4.8,4.8,7.3,17,14,2,3,76.0,12,63.0,16,35,14.0,4.0,42426.0,62.0,28.0,50626,19.2,20.5,0.5,0.6,0.7,0.0,1.1,95.6,0,50.3,42031.0,388.0,56.5,87.5,1,12399.187782879486,121.0
23031,6865.0,13,15,30,8.2,20,22,81.0,3616.0,50.0,88.0,69,2.9,4.1,7.7,16,14,1,1,79.1,10,132.0,12,32,11.0,4.0,66025.0,76.0,38.0,204191,19.0,19.7,0.8,0.4,1.3,0.0,1.7,94.3,0,51.3,112056.0,388.0,74.4,96.0,1,50332.77235212898,344.0
24001,9007.0,17,16,38,7.3,27,18,53.0,4131.0,42.0,89.0,53,5.8,4.7,9.0,15,14,1,1,76.1,15,219.0,13,40,8.0,3.0,42564.0,56.0,43.0,71615,17.5,20.0,8.0,0.2,1.1,0.1,1.8,87.0,0,47.9,20463.0,392.0,51.6,84.3,0,19990.266858980296,377.6373053155311
24003,6498.0,11,13,29,9.0,19,20,70.0,4951.0,51.0,89.0,74,3.6,3.8,10.6,14,12,1,0,79.5,9,292.0,7,35,6.0,3.0,96133.0,47.0,41.0,573235,22.2,14.4,16.8,0.4,4.1,0.1,7.9,68.3,2,50.4,28518.0,392.0,71.9,98.2,0,112645.15058785776,1193.3718317873258
24005,7783.0,13,14,31,8.4,23,16,101.0,5096.0,51.0,89.0,70,4.3,4.2,10.9,16,15,2,1,78.3,11,459.0,11,34,8.0,3.0,73309.0,59.0,51.0,832468,21.6,16.8,28.5,0.4,6.4,0.1,5.5,57.2,2,52.6,52599.0,392.0,66.9,93.6,0,161858.21809126518,2653.236896428524
24009,6800.0,11,14,31,9.1,21,19,52.0,4797.0,53.0,95.0,68,3.6,3.4,9.3,13,12,1,0,79.4,11,166.0,7,33,5.0,3.0,100000.0,23.0,18.0,91502,23.4,14.4,12.8,0.4,1.8,0.1,4.0,78.2,0,50.5,34350.0,392.0,63.7,97.3,0,14020.0055403197,160.40728917177225
24011,8967.0,18,21,38,8.5,29,16,37.0,6265.0,45.0,82.0,44,4.3,4.5,9.4,19,18,2,1,76.2,13,403.0,11,32,10.0,5.0,56338.0,30.0,26.0,33193,23.7,16.0,13.7,0.9,1.2,0.3,7.5,75.4,2,50.9,25130.0,392.0,53.7,93.3,1,7004.864642852417,85.67438964682219
24013,6328.0,11,13,32,9.5,22,18,48.0,3991.0,54.0,98.0,72,3.4,3.8,10.5,12,11,1,1,78.9,10,70.0,5,31,5.0,2.0,92890.0,40.0,29.0,167781,21.8,16.4,3.5,0.3,1.9,0.1,3.6,89.1,1,50.5,66028.0,392.0,68.0,98.9,1,26645.509324509403,437.4853892366119
24015,9212.0,14,19,32,8.6,28,18,38.0,5768.0,47.0,91.0,57,4.8,4.2,10.7,15,14,1,1,76.2,12,169.0,9,36,8.0,3.0,72259.0,51.0,44.0,102746,22.8,15.3,6.6,0.4,1.4,0.1,4.4,85.1,1,50.3,42569.0,392.0,55.8,91.7,1,18997.132935418347,277.23427968400574
24017,7401.0,13,14,36,8.3,23,16,41.0,5320.0,44.0,95.0,67,4.0,3.8,9.3,15,14,1,1,78.9,13,364.0,11,41,6.0,3.0,94478.0,36.0,34.0,159700,24.2,12.1,46.4,0.8,3.4,0.1,5.8,40.3,1,51.8,43238.0,392.0,61.3,94.2,0,35552.212985636026,383.0698925513755
24019,9337.0,18,20,38,7.6,31,15,47.0,6608.0,48.0,83.0,54,5.7,4.5,9.4,19,18,1,1,76.2,18,523.0,15,35,9.0,4.0,47011.0,47.0,46.0,32162,21.1,21.1,28.0,0.5,1.2,0.0,5.6,62.8,2,52.5,18338.0,392.0,56.9,89.0,0,8975.120193427372,114.55614521443412
24021,5737.0,12,13,29,9.3,20,19,65.0,3407.0,50.0,92.0,75,3.6,3.9,10.3,14,12,2,1,80.1,10,191.0,6,34,6.0,4.0,91727.0,44.0,42.0,252022,23.3,14.1,9.3,0.5,4.8,0.1,9.6,73.6,2,50.7,58831.0,392.0,70.3,96.2,1,55178.25430935809,566.7785969485649
24025,6477.0,13,15,30,9.0,23,18,58.0,3915.0,50.0,89.0,73,3.9,4.1,10.9,13,12,1,1,79.1,11,227.0,8,33,6.0,3.0,80922.0,50.0,42.0,252160,22.4,15.8,13.6,0.3,3.1,0.1,4.6,76.1,1,51.1,43474.0,392.0,65.9,95.9,0,46844.04529829564,626.449882229956
24027,4222.0,9,10,24,9.4,16,16,196.0,3723.0,55.0,92.0,85,3.1,3.6,11.0,14,11,2,1,83.4,8,223.0,7,29,5.0,3.0,111576.0,36.0,23.0,321113,24.5,13.4,18.8,0.4,18.9,0.1,6.8,52.1,4,51.1,26560.0,392.0,78.1,99.9,0,59167.75811323126,420.0738179989679
24029,7079.0,14,14,30,8.9,25,16,91.0,5643.0,51.0,90.0,62,4.5,4.6,9.7,15,14,1,0,79.2,11,224.0,10,30,9.0,5.0,57760.0,17.0,17.0,19384,15.9,26.3,14.5,0.3,1.2,0.1,4.3,78.1,2,52.4,14660.0,392.0,66.0,96.8,1,3760.7343918302,74.55487025446268
